-3.3776e+06,4.1691e+06,4.088,2009,29
-3.3507e+06,4.1743e+06,12.735,2009,61
-3.3818e+06,4.2374e+06,3.969,2009,78
-3.3785e+06,4.1513e+06,1.879,2009,23
-3.38e+06,4.2465e+06,5.728,2009,81
-3.3892e+06,4.1378e+06,5.346,2009,18
-3.3778e+06,4.1596e+06,6.489,2009,24
-3.3861e+06,4.229e+06,14.615,2009,76
-3.3739e+06,4.2389e+06,3.976,2009,97
-3.3848e+06,4.2311e+06,4.936,2009,76
-3.3605e+06,4.186e+06,17.763,2009,58
-3.3608e+06,4.1863e+06,16.815,2009,58
-3.3965e+06,4.2172e+06,8.597,2009,69
-3.3684e+06,4.1561e+06,3.217,2009,47
-3.3852e+06,4.2249e+06,14.076,2009,75
-3.3274e+06,4.2427e+06,20.607,2009,102
-3.3275e+06,4.2423e+06,20.421,2009,102
-3.3274e+06,4.2429e+06,20.788,2009,102
-3.3789e+06,4.1633e+06,4.507,2009,29
-3.3596e+06,4.2114e+06,10.354,2009,87
-3.3924e+06,4.1374e+06,4.74,2009,18
-3.3926e+06,4.1388e+06,3.783,2009,18
-3.328e+06,4.2428e+06,20.995,2009,102
-3.3842e+06,4.215e+06,8.713,2009,74
-3.3871e+06,4.1365e+06,5.492,2009,18
-3.3519e+06,4.258e+06,12.399,2009,100
-3.3871e+06,4.1365e+06,5.52,2009,18
-3.3781e+06,4.1596e+06,3.415,2009,24
-3.366e+06,4.2027e+06,8.371,2009,84
-3.379e+06,4.161e+06,7.578,2009,24
-3.3806e+06,4.2083e+06,11.348,2009,73
-3.3752e+06,4.1585e+06,8.531,2009,24
-3.378e+06,4.2113e+06,10.869,2009,74
-3.371e+06,4.2388e+06,15.853,2009,97
-3.3622e+06,4.2933e+06,15.22,2009,103
-3.387e+06,4.2411e+06,7.613,2009,81
-3.3819e+06,4.2526e+06,8.1,2009,81
-3.3772e+06,4.2655e+06,9.092,2009,82
-3.3695e+06,4.2728e+06,3.495,2009,98
-3.3792e+06,4.1562e+06,5.684,2009,24
-3.3792e+06,4.1562e+06,5.956,2009,24
-3.3766e+06,4.2142e+06,13.747,2009,74
-3.3744e+06,4.2697e+06,13.134,2009,98
-3.3496e+06,4.2483e+06,12.442,2009,99
-3.3858e+06,4.226e+06,13.733,2009,75
-3.3581e+06,4.177e+06,13.884,2009,55
-3.3763e+06,4.1627e+06,5.119,2009,29
-3.3896e+06,4.1379e+06,5.096,2009,18
-3.3764e+06,4.1628e+06,5.433,2009,29
-3.357e+06,4.2932e+06,29.963,2009,103
-3.3846e+06,4.2462e+06,19.498,2009,81
-3.349e+06,4.172e+06,12.546,2009,61
-3.3766e+06,4.1634e+06,6.984,2009,29
-3.3823e+06,4.2161e+06,13.148,2009,74
-3.3823e+06,4.2161e+06,13.14,2009,74
-3.3831e+06,4.219e+06,13.203,2009,77
-3.3763e+06,4.1627e+06,5.55,2009,29
-3.3823e+06,4.2161e+06,13.217,2009,74
-3.3824e+06,4.2161e+06,13.125,2009,74
-3.3827e+06,4.2155e+06,13.666,2009,74
-3.3596e+06,4.2623e+06,13.502,2009,98
-3.3553e+06,4.2091e+06,12.507,2009,92
-3.3539e+06,4.2611e+06,11.862,2009,100
-3.3835e+06,4.1584e+06,6.557,2009,24
-3.391e+06,4.148e+06,3.987,2009,21
-3.395e+06,4.2205e+06,12.055,2009,70
-3.3584e+06,4.1777e+06,12.516,2009,55
-3.3577e+06,4.2598e+06,11.936,2009,98
-3.3764e+06,4.1629e+06,5.61,2009,29
-3.3619e+06,4.1746e+06,7.627,2009,55
-3.3635e+06,4.1997e+06,6.804,2009,59
-3.3838e+06,4.1057e+06,10.807,2009,8
-3.3754e+06,4.15e+06,7.976,2009,23
-3.3249e+06,4.2582e+06,18.492,2009,102
-3.3583e+06,4.2919e+06,17.031,2009,103
-3.3489e+06,4.1726e+06,12.762,2009,61
-3.3643e+06,4.2527e+06,9.654,2009,97
-3.3687e+06,4.2708e+06,14.779,2009,98
-3.3757e+06,4.1653e+06,5.743,2009,29
-3.3683e+06,4.2246e+06,9.586,2009,88
-3.3749e+06,4.268e+06,12.289,2009,98
-3.3957e+06,4.2093e+06,5.082,2009,69
-3.378e+06,4.2135e+06,12.789,2009,74
-3.3906e+06,4.2167e+06,0.79,2009,72
-3.3607e+06,4.1861e+06,17.444,2009,58
-3.3794e+06,4.2087e+06,15.996,2009,73
-3.3581e+06,4.1763e+06,15.066,2009,55
-3.3531e+06,4.2598e+06,11.677,2009,100
-3.3669e+06,4.2514e+06,5.47,2009,97
-3.3753e+06,4.1616e+06,4.21,2009,24
-3.3671e+06,4.1893e+06,13.938,2009,56
-3.3865e+06,4.2238e+06,14.572,2009,75
-3.3667e+06,4.2186e+06,17.941,2009,85
-3.3867e+06,4.2288e+06,14.543,2009,76
-3.3646e+06,4.2015e+06,12.357,2009,86
-3.3675e+06,4.1888e+06,15.088,2009,56
-3.3795e+06,4.2659e+06,11.89,2009,82
-3.3581e+06,4.1768e+06,14.119,2009,55
-3.3581e+06,4.1768e+06,14.089,2009,55
-3.3581e+06,4.1769e+06,14.014,2009,55
-3.3827e+06,4.2199e+06,12.751,2009,77
-3.3671e+06,4.1893e+06,14.152,2009,56
-3.3649e+06,4.2013e+06,14.763,2009,86
-3.3855e+06,4.2562e+06,9.98,2009,81
-3.3648e+06,4.2012e+06,13.48,2009,86
-3.3727e+06,4.2397e+06,17.981,2009,97
-3.3734e+06,4.2342e+06,17.145,2009,89
-3.385e+06,4.2136e+06,13.359,2009,72
-3.3721e+06,4.1627e+06,6.581,2009,52
-3.372e+06,4.1628e+06,6.551,2009,52
-3.3785e+06,4.1581e+06,4.062,2009,24
-3.3721e+06,4.1628e+06,6.565,2009,52
-3.3702e+06,4.0905e+06,19.687,2009,36
-3.3702e+06,4.0905e+06,19.687,2009,36
-3.361e+06,4.1748e+06,10.761,2009,55
-3.372e+06,4.1623e+06,4.687,2009,47
-3.3786e+06,4.158e+06,7.252,2009,24
-3.3862e+06,4.2328e+06,9.47,2009,76
-3.3539e+06,4.2168e+06,16.606,2009,93
-3.352e+06,4.2156e+06,15.968,2009,93
-3.3778e+06,4.2193e+06,16.969,2009,77
-3.323e+06,4.0988e+06,20.531,2009,44
-3.3826e+06,4.1449e+06,2.882,2009,23
-3.3802e+06,4.2074e+06,12.376,2009,73
-3.3896e+06,4.2722e+06,2.562,2009,82
-3.3799e+06,4.2695e+06,14.258,2009,82
-3.367e+06,4.2284e+06,17.591,2009,89
-3.3822e+06,4.233e+06,16.808,2009,78
-3.3732e+06,4.2661e+06,7.387,2009,98
-3.3673e+06,4.0991e+06,22.783,2009,37
-3.3432e+06,4.214e+06,19.024,2009,95
-3.3667e+06,4.229e+06,18.106,2009,89
-3.373e+06,4.2684e+06,13.658,2009,98
-3.3825e+06,4.2253e+06,15.034,2009,77
-3.3734e+06,4.2746e+06,14.163,2009,98
-3.3778e+06,4.2172e+06,18.631,2009,74
-3.3774e+06,4.2638e+06,10.593,2009,82
-3.3622e+06,4.2614e+06,12.818,2009,98
-3.3215e+06,4.2559e+06,20.89,2009,102
-3.3215e+06,4.2559e+06,20.89,2009,102
-3.3697e+06,4.2665e+06,12.433,2009,98
-3.3683e+06,4.2236e+06,15.077,2009,88
-3.3906e+06,4.2099e+06,7.726,2009,72
-3.3787e+06,4.159e+06,5.172,2009,24
-3.3725e+06,4.2921e+06,30.457,2009,103
-3.3915e+06,4.1508e+06,4.495,2009,21
-3.376e+06,4.2325e+06,7.89,2009,78
-3.3649e+06,4.1921e+06,15.78,2009,59
-3.358e+06,4.2144e+06,19.219,2009,87
-3.3683e+06,4.2668e+06,13.964,2009,98
-3.3854e+06,4.2398e+06,14.785,2009,81
-3.383e+06,4.2401e+06,10.454,2009,81
-3.3856e+06,4.2264e+06,15.201,2009,75
-3.3816e+06,4.2307e+06,18.834,2009,78
-3.3787e+06,4.2626e+06,8.199,2009,82
-3.3808e+06,4.1637e+06,5.412,2009,29
-3.3644e+06,4.1712e+06,8.563,2009,54
-3.3613e+06,4.2533e+06,1.355,2009,97
-3.3582e+06,4.1735e+06,10.733,2009,55
-3.3783e+06,4.169e+06,7.291,2009,29
-3.3908e+06,4.1337e+06,5.255,2009,17
-3.3955e+06,4.2191e+06,11.249,2009,70
-3.3833e+06,4.1107e+06,12.354,2009,11
-3.3661e+06,4.1921e+06,16.27,2009,57
-3.3706e+06,4.2716e+06,16.415,2009,98
-3.3952e+06,4.2605e+06,6.596,2009,80
-3.3779e+06,4.1748e+06,8.156,2009,30
-3.3844e+06,4.2154e+06,16.397,2009,72
-3.388e+06,4.2287e+06,15.681,2009,76
-3.3645e+06,4.179e+06,12.967,2009,55
-3.3767e+06,4.2034e+06,13.749,2009,73
-3.3872e+06,4.24e+06,15.477,2009,81
-3.4251e+06,4.2785e+06,24.382,2009,83
-3.3768e+06,4.1563e+06,8.195,2009,24
-3.3646e+06,4.2011e+06,14.227,2009,86
-3.3905e+06,4.2627e+06,5.43,2009,82
-3.3838e+06,4.2454e+06,15.816,2009,81
-3.3832e+06,4.2278e+06,17.21,2009,77
-3.3684e+06,4.2275e+06,17.906,2009,88
-3.3894e+06,4.1341e+06,5.006,2009,17
-3.367e+06,4.1942e+06,13.292,2009,57
-3.3706e+06,4.269e+06,15.865,2009,98
-3.3846e+06,4.2154e+06,16.901,2009,72
-3.3858e+06,4.2152e+06,17.855,2009,72
-3.3851e+06,4.2151e+06,17.38,2009,72
-3.381e+06,4.2105e+06,13.341,2009,74
-3.3775e+06,4.2133e+06,15.034,2009,74
-3.3849e+06,4.2208e+06,15.471,2009,75
-3.3706e+06,4.2689e+06,15.783,2009,98
-3.383e+06,4.2277e+06,16.457,2009,77
-3.379e+06,4.2285e+06,16.235,2009,78
-3.3701e+06,4.1494e+06,10.49,2009,46
-3.3755e+06,4.2062e+06,10.504,2009,73
-3.3781e+06,4.218e+06,18.604,2009,74
-3.3776e+06,4.2173e+06,19.904,2009,74
-3.3776e+06,4.2173e+06,19.845,2009,74
-3.3777e+06,4.2173e+06,19.957,2009,74
-3.3807e+06,4.2676e+06,8.393,2009,82
-3.3674e+06,4.189e+06,14.3,2009,56
-3.3674e+06,4.189e+06,14.315,2009,56
-3.3823e+06,4.1373e+06,6.672,2009,20
-3.3713e+06,4.2383e+06,20.13,2009,97
-3.3918e+06,4.1409e+06,7.72,2009,18
-3.4244e+06,4.2781e+06,24.58,2009,83
-3.3743e+06,4.1657e+06,1.386,2009,52
-3.3723e+06,4.2698e+06,15.667,2009,98
-3.3833e+06,4.2278e+06,17.328,2009,77
-3.373e+06,4.1853e+06,15.174,2009,56
-3.3395e+06,4.2168e+06,22.735,2009,95
-3.3628e+06,4.1749e+06,9.91,2009,55
-3.3731e+06,4.1855e+06,15.241,2009,56
-3.3751e+06,4.1663e+06,2.234,2009,29
-3.3972e+06,4.2127e+06,10.657,2009,69
-3.3484e+06,4.1691e+06,10.211,2009,60
-3.3816e+06,4.2101e+06,9.827,2009,74
-3.3883e+06,4.2227e+06,16.935,2009,75
-3.3846e+06,4.1553e+06,13.305,2009,22
-3.3775e+06,4.2096e+06,17.456,2009,74
-3.3775e+06,4.2096e+06,17.242,2009,74
-3.3835e+06,4.2279e+06,17.75,2009,77
-3.3774e+06,4.2097e+06,17.14,2009,74
-3.3774e+06,4.2097e+06,17.196,2009,74
-3.3773e+06,4.2098e+06,16.926,2009,74
-3.3837e+06,4.2279e+06,17.63,2009,77
-3.383e+06,4.2278e+06,17.748,2009,77
-3.3697e+06,4.2322e+06,17.658,2009,89
-3.3822e+06,4.1484e+06,5.464,2009,23
-3.3837e+06,4.2279e+06,17.644,2009,77
-3.3869e+06,4.2303e+06,7.924,2009,76
-3.3831e+06,4.2278e+06,17.845,2009,77
-3.3835e+06,4.2278e+06,17.613,2009,77
-3.3831e+06,4.2278e+06,17.686,2009,77
-3.3825e+06,4.2278e+06,17.58,2009,77
-3.3429e+06,4.2137e+06,23.736,2009,95
-3.383e+06,4.2278e+06,18.016,2009,77
-3.3829e+06,4.2278e+06,17.947,2009,77
-3.3883e+06,4.2228e+06,17.008,2009,75
-3.383e+06,4.2278e+06,17.924,2009,77
-3.3828e+06,4.2278e+06,17.971,2009,77
-3.3883e+06,4.2228e+06,17.06,2009,75
-3.3751e+06,4.15e+06,1.671,2009,23
-3.3751e+06,4.15e+06,1.898,2009,23
-3.3583e+06,4.1711e+06,12.301,2009,54
-3.3883e+06,4.2228e+06,17.201,2009,75
-3.3849e+06,4.2294e+06,15.765,2009,76
-3.3897e+06,4.224e+06,5.693,2009,75
-3.3516e+06,4.1738e+06,12.214,2009,61
-3.3677e+06,4.2319e+06,22.433,2009,89
-3.3516e+06,4.1738e+06,12.215,2009,61
-3.3796e+06,4.1615e+06,4.703,2009,24
-3.3797e+06,4.1616e+06,4.761,2009,24
-3.3356e+06,4.2431e+06,19.438,2009,102
-3.3787e+06,4.2401e+06,16.609,2009,81
-3.3832e+06,4.2346e+06,20.048,2009,78
-3.3356e+06,4.2431e+06,19.364,2009,102
-3.3736e+06,4.2621e+06,11.128,2009,98
-3.3697e+06,4.1489e+06,11.623,2009,46
-3.3717e+06,4.2376e+06,14.453,2009,97
-3.3675e+06,4.2632e+06,12.543,2009,98
-3.3738e+06,4.2295e+06,15.164,2009,89
-3.3563e+06,4.2101e+06,12.614,2009,87
-3.3646e+06,4.2162e+06,14.69,2009,87
-3.3584e+06,4.2226e+06,16.999,2009,90
-3.377e+06,4.208e+06,4.064,2009,73
-3.3636e+06,4.2291e+06,7.684,2009,91
-3.3638e+06,4.2293e+06,7.805,2009,91
-3.3955e+06,4.2419e+06,10.692,2009,79
-3.3582e+06,4.223e+06,17.988,2009,90
-3.3758e+06,4.1675e+06,6.595,2009,29
-3.3758e+06,4.1674e+06,6.465,2009,29
-3.3757e+06,4.1674e+06,6.552,2009,29
-3.3756e+06,4.1674e+06,6.518,2009,29
-3.3637e+06,4.2293e+06,7.894,2009,91
-3.3638e+06,4.2293e+06,7.898,2009,91
-3.3638e+06,4.2293e+06,7.844,2009,91
-3.3639e+06,4.2294e+06,7.842,2009,91
-3.3818e+06,4.2701e+06,12.875,2009,82
-3.3927e+06,4.23e+06,7.837,2009,76
